rownames,UP0042_CTRL,UR16_2319_HP160021451_A,UP0042HHT1,UP0042_HHE1.combined,UP0042_HHE3.combined
4:142000001-142500000,,,,,
4:142500001-143000000,0.9993661009867688,0.9963777684819282,0.964676952234871,1.0837952695322053,1.0252686350155658
4:143000001-143500000,0.9776000886403704,1.0177800409991808,1.0185524840173172,1.1004868433345019,1.01923359935243
4:143500001-144000000,0.9972076428852855,1.0220056831336337,0.964676952234871,1.09347793440503,1.0209557846506905
4:144000001-144500000,0.9548784125718255,0.9628603703029945,0.9593479677877942,1.1563497574942452,1.0270614322131453
4:144500001-145000000,,,,,
4:145000001-145500000,1.0504673559172792,0.9084803351562974,0.9282828547484573,0.9630161730440108,0.9388245326863877
4:145500001-146000000,1.0368875828919446,0.9885122104359276,1.015617914409893,1.0661228226884487,1.0230756476851943
4:146000001-146500000,1.0486833628292747,1.023483503442826,1.0141896969522113,1.0296438851225362,1.0024734449284591
4:146500001-147000000,1.0103406567806583,0.9924670716745476,0.9570896778794762,0.9981432167754618,0.9757028996788487
4:147000001-147500000,1.0042835705097704,0.9961141020682464,0.9584707924756299,1.0433249985142492,1.0175244719102279
4:147500001-148000000,1.0571167309249587,0.9684446922898484,0.9572992377807544,0.9360896944144214,0.9724106343053385
4:148000001-148500000,1.0466685469921695,1.1263649614865219,1.0917796981237178,0.9310684588848416,0.9689726941115633
4:148500001-149000000,1.029115663720886,1.1993842959988887,1.262389096773173,0.9936323682718097,1.0281793502559389
4:149000001-149500000,0.9904863430363553,1.1662717743761084,1.1235670001321487,1.0191827855538482,1.012191722136173
4:149500001-150000000,1.001164289813375,1.2139050823276536,1.1611451938959105,0.9160414372199318,0.9541716517980607
4:150000001-150500000,,,,,
4:150500001-151000000,,,,,
4:151000001-151500000,1.0055944490357582,0.9617229989715369,0.977981826978036,1.0459929753194364,0.968146269187149
4:151500001-152000000,1.0162168436299701,1.1609123796600904,1.2911572322987466,1.06639145228798,1.020785513272522
4:152000001-152500000,0.9553461441435718,0.9582055004106613,1.001854107110514,0.9245726073911174,0.9595524463541979
4:152500001-153000000,1.0081828833055433,0.9725631532804334,0.9470576216795412,0.97377411790205,0.9998847973171248
4:153000001-153500000,1.006300921934871,0.9616254488381274,0.98826933252935,1.0964909096428577,1.0797351308676055
4:153500001-154000000,1.0573857925251067,1.0161508622712088,1.0016376650618533,1.0784332629254716,1.0480836199350498
4:154000001-154500000,,,,,
4:154500001-155000000,1.0336775908989833,1.0046603897920225,0.9102083190569841,0.9792325935580877,1.0187770809460999
4:155000001-155500000,,,,,
4:155500001-156000000,0.982798221356901,0.9763339589193231,0.9155223631495328,0.9146544508731432,0.9652299325308196
4:156000001-156500000,,,,,
4:156500001-157000000,0.9748323492109744,0.9963368487558025,0.9555132224414374,0.9933351548866819,1.018099361573379
4:157000001-157500000,1.0170825042258673,0.9673838318869628,0.9625264400231539,1.0062017958435219,1.0115163882565497
4:157500001-158000000,0.9741505554439648,1.0117165745723657,1.0620791103656984,1.1524049712384175,1.0254505775872806
4:158000001-158500000,1.0192533209640875,1.0243450514081442,1.015938809646972,0.9575936226361901,1.0268641336765865
4:158500001-159000000,1.027348997421207,0.982845441039051,0.9800692840615649,1.0076999494421932,1.0092579242504298
4:159000001-159500000,0.970191155811149,0.9253933381084944,0.8713163246877124,1.0035949370340898,0.977016945195824
4:159500001-160000000,0.9752307771160329,0.9876841188505435,0.9607303067795508,1.0250116153837499,1.0289500382174932
4:160000001-160500000,1.0026807426668656,0.9783835402648771,1.0036620356576476,1.0299376683894639,0.9994357138827384
4:160500001-161000000,1.0725923518922305,1.0036024798261065,0.9394654648321741,0.9471734339248574,0.9598656020727161
4:161000001-161500000,1.0097700535616871,0.9609463810070518,0.9228181856534996,0.9420827911028679,0.9399416285597674
4:161500001-162000000,1.0457086224653518,0.9813350339413016,0.9434026125552292,1.0322419739813737,0.9803420445451579
4:162000001-162500000,,,,,
4:162500001-163000000,0.9834023316962696,0.9918463634592303,1.0412522997942695,1.0121788706726138,1.02404778308992
4:163000001-163500000,,,,,
4:163500001-164000000,0.9874893992734507,0.973098213524614,0.9340138148672984,0.9506370924463492,0.9749789505683439
4:164000001-164500000,0.9948940178139214,0.9732606872772841,0.872618992540199,0.9699805328087031,0.9950953472913182
4:164500001-165000000,1.0226240266713562,0.9487461617313422,0.9377834027738323,0.992919498430717,0.9770260289785941
4:165000001-165500000,1.0066895539850744,0.9250956752147744,0.9031761333336146,0.9562054805802748,0.9219489167937585
4:165500001-166000000,0.9982994826005231,0.9338534994360776,0.9935670702706275,0.890015228946508,0.9469686195504213
4:166000001-166500000,0.9942834349579819,0.9174830436696992,0.9698038580365389,0.966976613360957,0.9755470292397161
4:166500001-167000000,1.0215181919745382,1.0097331709824964,1.0018512024269601,0.9877052722308087,0.9841388912334961
4:167000001-167500000,,,,,
4:167500001-168000000,0.8891884529411608,0.9792286759240628,0.9954157143036004,0.9606995863604884,1.0031321224396228
4:168000001-168500000,0.946558611616145,0.9201309898934588,0.9874940992804317,1.0351783406023252,0.9897262574659975
4:168500001-169000000,0.9750600622166232,0.9766426598935002,0.955817853423038,0.9589844168510171,1.0101679854986265
4:169000001-169500000,0.9993755265664559,0.9683801321593071,1.000170396984141,1.1290764319060995,1.0540847301695149
4:169500001-170000000,0.9767779069962871,0.9981592014156407,0.9994978293042927,0.998221120757181,0.9834729246756906
4:170000001-170500000,1.0102684354330025,0.9830651114683399,1.0390195800583266,1.0670099938568216,1.0163345209349592
4:170500001-171000000,0.9352718616289788,0.9584551129065539,0.9626570450755634,1.0279620529049431,0.9846277088404045
4:171000001-171500000,0.9824938303335096,0.9180949134934789,0.8945322816586351,0.9442572016228167,0.9402407765050237
4:171500001-172000000,0.9883616375629654,0.9990296568296254,1.0027241575495345,0.9512147598407314,0.994264572709904
4:172000001-172500000,0.9914758682839112,1.043480768567367,1.0175381122723397,0.9956860181727255,0.9847924044772718
4:172500001-173000000,1.0084272188653152,1.0040705587485332,0.9783791310026745,0.9809063831926428,1.0016862452929631
4:173000001-173500000,1.0166562332685225,0.9911986326413665,0.9944026051281357,0.9502263996038435,0.9583500265748103
4:173500001-174000000,1.0778171175343128,0.9954101343973842,0.972493476556834,0.9730634278982684,1.0236159609243924
4:174000001-174500000,0.9954794020863839,0.9842275810473112,0.9819845179227551,1.0697812983731132,1.0436810223713409
4:174500001-175000000,0.9985027177461754,0.9356410921397349,0.9233613209992932,0.937228903991502,0.976786248155242
4:175000001-175500000,0.9925796221484954,0.985002976505325,0.9918179134291415,1.0153949355991003,1.0255127064392042
4:175500001-176000000,1.0170825042258673,0.7571923295763551,0.7168793494938541,0.9435852508974407,1.0149804854766065
4:176000001-176500000,1.0362474775910413,0.7674037943522451,0.690267911831852,0.9376046292665501,0.9957734696438876
4:176500001-177000000,1.024896507615628,0.767432973813438,0.7305682230808896,0.8957203028909169,0.9737294439100834
4:177000001-177500000,0.9772861853003874,0.7556660839941135,0.7232800586165297,0.942109283500971,0.9795157290868222
4:177500001-178000000,0.9734653444369193,0.726390524791195,0.7180703583143697,0.9183651712739117,0.955261610496665
4:178000001-178500000,0.999619334824264,0.7689667072082258,0.7201407457612429,0.9642762562827762,0.9756119721086745
4:178500001-179000000,0.9853470693589804,0.7493053480133753,0.6743662175618775,0.8857394262145454,0.9754240794302784
4:179000001-179500000,1.006539142324203,0.7726344298848862,0.7282906868972921,0.939741600542186,0.9803211520005948
4:179500001-180000000,1.019021714212915,0.7618690889829239,0.729043797351598,0.9514968519996402,1.0058761957172606
4:180000001-180500000,0.9818229831917327,0.7911265355292315,0.7262800561860685,0.9391798681152715,0.9297123523710815
4:180500001-181000000,1.0038681045481637,0.752606871046004,0.7066254782013428,0.9545634763100657,0.9360593140283586
4:181000001-181500000,0.9476661572558129,0.7630331078686111,0.7459869792374778,0.9352929378009104,0.9680170244865522
4:181500001-182000000,1.0001547772949289,0.7552672917254233,0.7005676247138892,0.9280003237515629,0.9781302948260027
4:182000001-182500000,0.9607160360361423,0.7387864326940223,0.6834906891673689,0.8684498371597932,0.9457175331415615
4:182500001-183000000,1.0246837446039172,0.7393034351287766,0.6737479814032384,0.8772005145452009,0.9094948150880321
4:183000001-183500000,1.0011031032068523,0.7374686029610096,0.722730965145429,0.9212919719480016,0.9172950903209084
4:183500001-184000000,0.9685990739489145,0.6919360136971551,0.6769885555249152,0.8439450532833488,0.9248590961304498
4:184000001-184500000,0.9790487253314324,0.7524978856785771,0.7117917499524754,0.9360600194706185,0.9588511378036612
4:184500001-185000000,0.9579425946622411,0.7513198153695002,0.7358286666856214,0.9319971004063278,0.9843965753382392
4:185000001-185500000,0.9634229314684236,0.7517928125171233,0.7160058758668109,1.1056628259765378,1.046858314755445
4:185500001-186000000,0.9903807951017766,0.7333515878792165,0.6597412186664391,1.048233752821809,1.0226430573022613
4:186000001-186500000,,,,,
4:186500001-187000000,1.0224981148874392,0.7331227299994713,0.7170009967945079,0.9240455168410214,0.9166713946273274
4:187000001-187500000,1.0259370952890285,0.7300311141515625,0.6271773075570917,0.8455143970477417,0.9396955137959535
4:187500001-188000000,0.9744493173343635,0.707352463021029,0.6472549860064784,0.8196024482539362,0.9154271830199936
4:188000001-188500000,0.9888429722976467,0.7322202497475823,0.6785583121824516,0.9055122675536351,0.9457816481570274
4:188500001-189000000,,,,,
4:189000001-189500000,0.9564739216821955,0.7099357639004259,0.6605403876960777,0.8039945648505117,0.901321175289392
4:189500001-190000000,0.9759643354196084,0.7058660822069568,0.701179704865728,0.9138979128658038,0.9429697570298113
4:190000001-190500000,,,,,
4:190500001-191000000,,,,,
4:191000001-191154276,,,,,
5:1-500000,,,,,
5:500001-1000000,0.8681686634787779,1.0048300388529743,0.9426096681526838,0.7584071491666916,0.815387082075729
5:1000001-1500000,,,,,
5:1500001-2000000,0.9261072742560462,0.9430148476899365,0.862871847289,0.8184198815552535,0.8933021919638756
5:2000001-2500000,0.996618804288313,0.9534370676824291,0.9697677315411496,0.8281176340964628,0.926944011667893
5:2500001-3000000,0.9971269519423275,0.9527945056542667,1.0334585089096968,0.8777320149211798,0.9245042753288305
5:3000001-3500000,,,,,
5:3500001-4000000,,,,,
5:4000001-4500000,1.0233960233496744,0.9764544790557886,0.9809850229800503,0.9232375870675399,0.9527810874077259
5:4500001-5000000,0.9963298757319083,1.0857641265473776,1.0714935532516419,0.8825312002360689,0.9169365311260872
5:5000001-5500000,0.9921866621925535,1.187937271255345,1.2226848714233978,0.9065282455682562,0.9500102563495906
5:5500001-6000000,1.040781133350768,1.2191824299983198,1.239017294204881,0.903075424142013,0.9136376062590537
5:6000001-6500000,1.0596151627203567,1.2648151733873443,1.2409132883595742,0.8839004076568857,0.9833417314273843
5:6500001-7000000,1.022890900409102,1.1787988863135823,1.2107472325508786,0.9684775736492236,0.9732485115381535
5:7000001-7500000,0.9828216500656421,1.110774162024645,1.057133781370746,0.8194482537261467,0.9232196381252109
5:7500001-8000000,0.9244674362749183,1.2057273775344626,1.2700817489394665,0.9105910776190114,0.9466249470803322
5:8000001-8500000,0.9894482240791611,1.174803770795521,1.1788004887050074,0.8583074364219012,0.9346855754416735
5:8500001-9000000,0.9932741114683576,1.2380767559605679,1.236989748778608,0.8679996909077047,0.9817277658753917
5:9000001-9500000,1.0190640375221047,1.1693357301688594,1.2085411139252593,0.9573869075605642,0.9745003230662361
5:9500001-10000000,0.9445975507640416,1.1743287678388883,1.188878512315742,0.8463811168180783,0.9448516562416466
5:10000001-10500000,,,,,
5:10500001-11000000,0.9828254263329023,1.208374989711447,1.2588022821599594,1.0723281831630005,1.0306264055591223
5:11000001-11500000,1.0485100361926112,1.1849349560655211,1.2980017977299076,0.9774345499098472,0.9615196929672121
5:11500001-12000000,1.000272456267153,1.2549763030789762,1.2797729497357586,0.9222917329194128,1.0065440431442196
5:12000001-12500000,,,,,
5:12500001-13000000,1.0596937369839847,1.2933332438500929,1.3136796352626643,1.03300254920923,1.0116303400117133
5:13000001-13500000,0.9406054656886125,1.2740167188925042,1.2308602462578189,0.9080631370451109,0.9390236830045725
5:13500001-14000000,1.0612526740339339,1.2250499605851461,1.2229671679001992,0.9185438156792416,0.9948789889669574
5:14000001-14500000,1.045091475810557,1.2495442992525154,1.3253670012702317,1.1006846828404135,1.0573492835936273
5:14500001-15000000,0.9912285061193676,1.2182322113374517,1.3156066900654406,1.0433211005603602,1.0137241087906186
5:15000001-15500000,1.0366786189624368,1.2313672799030035,1.1570915651401905,0.8737200546750165,0.9416920264929699
5:15500001-16000000,1.0197179009838309,1.2161821783230182,1.1941913320170825,0.8726137927685331,0.949001098400945
5:16000001-16500000,0.9928524469486589,1.191981629645856,1.2225335964228712,0.9137152179496161,0.9660494969642808
5:16500001-17000000,0.9325559034609958,1.101717182213219,1.2003830602846028,0.855548391907371,0.9297132901536973
5:17000001-17500000,1.0079893018615804,0.9404119143786286,1.02239446929129,0.9643286288377894,1.005858568918899
5:17500001-18000000,,,,,
5:18000001-18500000,0.9156300163776879,0.993565320915096,1.0184769116409889,0.9809925374886063,0.9515724450573081
5:18500001-19000000,0.9777203374071309,1.006842486093033,1.0085096410206689,0.9389047870065294,0.996910729627681
5:19000001-19500000,1.0096533574587638,0.9833667159001859,1.0369342025742767,0.963344722673813,0.9985995786326505
5:19500001-20000000,1.0162866792814478,0.9840001550885651,1.037297669447594,0.967495916141458,1.0062807688429798
5:20000001-20500000,1.0275384021712346,1.0200120871313274,1.0623605873899633,0.9797060678905278,0.9786275870599975
5:20500001-21000000,,,,,
5:21000001-21500000,,,,,
5:21500001-22000000,,,,,
5:22000001-22500000,,,,,
5:22500001-23000000,1.0377279232080971,1.042278428635271,1.0535152681377493,0.9650663492997584,0.9919077377609661
5:23000001-23500000,1.001248298127999,1.028360184910007,1.0670764778271384,0.9445123301059898,0.9767035717167728
5:23500001-24000000,,,,,
5:24000001-24500000,1.0334621691863082,1.0014905744583196,1.0517687152989785,1.0039653376487208,1.00079017974132
5:24500001-25000000,0.9681152658866032,1.0698972849886652,1.0735949708915395,1.0073293164255692,0.9863205229142087
5:25000001-25500000,0.9735123982332847,0.9637504965568536,0.9803237984899109,1.0030989231613163,0.9835687767003046
5:25500001-26000000,1.010777201870831,1.0314647389939526,1.0314936314582943,0.9995737683416215,0.9886159408141378
5:26000001-26500000,,,,,
5:26500001-27000000,1.0370993570725926,1.0743035527733633,1.1438265517026875,1.0306437169612757,1.0124834175216186
5:27000001-27500000,0.9609152756855672,1.0196369224844528,1.0519530866074502,1.047294664752847,1.0176649011005086
5:27500001-28000000,0.9836536207724104,1.0167803833482232,1.0426373843977492,0.9974817345024807,0.9589697511657338
5:28000001-28500000,0.9900107100923526,1.0071391397424414,1.0259217549885669,0.9796297124084763,0.9956818720256745
5:28500001-29000000,0.9771344357402333,1.0179326510570983,0.9990735329023879,0.9520977523045435,0.9506539696831946
5:29000001-29500000,1.0304653857628185,1.0153489748703732,1.0014205422785178,0.9896862118110205,1.0168715196029983
5:29500001-30000000,1.0120054087166848,1.0415576106337445,1.0267948413844978,1.0004279097632949,0.9793069591402013
5:30000001-30500000,1.0288118849640446,0.9981955688343157,1.0363593091650871,1.0427048050474204,1.023441860633416
5:30500001-31000000,0.9959513210739931,1.0197436076507507,1.002478641583183,1.0019658527430013,1.0029556073663377
5:31000001-31500000,0.9591831530148437,1.0203162039315343,1.0360381279113071,0.9596416683221871,1.0293465634608667
5:31500001-32000000,1.019252097994084,1.046601145878684,1.086514972812289,0.8462526844453205,0.9654067610875735
5:32000001-32500000,1.020431777427593,1.0479912755001632,1.0981619038688788,0.98019735719851,0.9832662004433472
5:32500001-33000000,1.0357910987965107,0.9830711881729627,0.9416399341257101,0.9625028971727321,0.9821294386673899
5:33000001-33500000,0.9870702132690077,0.9945784740571761,0.9716526482442028,1.0054768284768807,1.0331913995504984
5:33500001-34000000,0.9937181140379461,0.9408886274739896,0.9568109798282701,0.9235107714206869,0.9888211343575768
5:34000001-34500000,,,,,
5:34500001-35000000,,,,,
5:35000001-35500000,1.0165499826087505,0.9695931958875483,0.9310734834206585,0.9273569636960357,0.9579522283310675
5:35500001-36000000,0.9979511165222106,0.9831692744881231,0.9723103209535344,0.9708288407002873,0.98488973698152
5:36000001-36500000,1.0323519135410577,0.9926954107274912,1.0251425270101686,1.0102195987551386,1.0193032271094615
5:36500001-37000000,0.9548282214223955,1.0049237957925028,0.9487657012300492,1.126810487281544,1.037492550411259
5:37000001-37500000,1.0241868776894714,1.0568961236615184,1.2140176034966084,1.04742280126036,1.049370003772538
5:37500001-38000000,1.0358626765788648,0.9652222643345033,0.9539364224716316,1.0104901720824542,1.0004153977066705
5:38000001-38500000,0.9415012011321778,1.0045078068335562,0.9501121433183864,0.8745687901551278,0.9585210961496525
5:38500001-39000000,1.0048299861621715,1.0389437561461106,0.9976401428087308,0.9572142089205681,0.9677060551185491
5:39000001-39500000,1.0079981757506677,1.091695876614471,1.106562342618938,1.2442528427372725,1.0788286346037075
5:39500001-40000000,0.9938281816282134,1.244212757858589,1.2690566298161978,1.0131129954577287,1.012655894781668
5:40000001-40500000,0.9997977926070655,1.2505829797092531,1.2256970599888077,1.1774385763844557,1.0773202773502695
5:40500001-41000000,1.022076750092064,1.2141971496342039,1.2804394317705456,1.119933799749133,1.0285324792899453
5:41000001-41500000,,,,,
5:41500001-42000000,1.0262529397916487,1.2711460099999754,1.2342580716634024,1.0069949493769392,1.0064967298056058
5:42000001-42500000,1.0205638747029597,1.2276505374515092,1.2214181068160785,0.9140984374924093,0.9958381215781669
5:42500001-43000000,0.9974634596342449,1.1936898429798297,1.199303540922191,1.0085075003839503,0.9953985207168076
5:43000001-43500000,1.0682041388980699,1.2517968629871516,1.3215231859620296,1.016961471510555,0.9959706029230324
5:43500001-44000000,1.0095835655905205,1.2229584938610922,1.2619046810864105,1.0240725460771662,1.0119104537341785
5:44000001-44500000,0.986056410117668,1.2332883276979907,1.245492787731666,0.9781837466861668,1.002451567759921
5:44500001-45000000,0.9398116743917896,1.1948131143608656,1.2123665236150591,0.9726105122327864,0.9549657955249049
5:45000001-45500000,0.9676602367158679,1.1803953502491082,1.2454838803776176,0.9923353891456295,0.9990216807691643
5:45500001-46000000,,,,,
5:46000001-46500000,,,,,
5:46500001-47000000,,,,,
5:47000001-47500000,,,,,
5:47500001-48000000,,,,,
5:48000001-48500000,,,,,
5:48500001-49000000,,,,,
5:49000001-49500000,,,,,
5:49500001-50000000,,,,,
5:50000001-50500000,1.0035208850855721,1.289861011910588,1.3328680163667281,1.0329794780633839,1.0218149072243248
5:50500001-51000000,0.9889486210410784,1.200798462883542,1.2095109920253897,0.9242039393665109,0.9557896068904205
5:51000001-51500000,1.0309651120150367,1.223551806154148,1.2786010605364126,0.9558609845270912,0.9423038436650956
5:51500001-52000000,,,,,
5:52000001-52500000,0.9776728069039315,1.1985731113307498,1.2505770963727971,1.0828580678382345,1.02253193269148
5:52500001-53000000,,,,,
5:53000001-53500000,0.9502175144457261,0.7269322645485394,0.7434834104050546,1.078962116179236,1.0333720935262825
5:53500001-54000000,1.03755711480144,0.740984284480166,0.7294894628048068,1.1312558931338585,1.0217758895868294
5:54000001-54500000,1.0042358793982977,0.7341516621502757,0.6940726671645057,1.0401161734171522,1.054005224674572
5:54500001-55000000,0.9612454498761501,0.7873705666588764,0.7682735898335579,0.9989238126547788,0.9999935781433364
5:55000001-55500000,0.9774805556326333,0.7511122664318137,0.7987834934152904,1.0124218188873062,1.0155731198932942
5:55500001-56000000,1.010077210057105,0.7942995698176286,0.7736893058383524,1.0926400980957174,1.0249846933281317
5:56000001-56500000,0.9765549069054891,0.7866085206691755,0.7889922930143494,1.051438162034324,1.008772107869405
5:56500001-57000000,0.9585642461600534,0.7341841501694634,0.756702012159496,0.9916500508079361,0.9989069193631445
5:57000001-57500000,0.9806626320014971,0.713159932487037,0.6692697302730362,0.9469334058529506,0.9726978623763193
5:57500001-58000000,0.9626323796201365,0.7002291941661539,0.7083107010249535,1.0185522343019418,1.000123082898807
5:58000001-58500000,,,,,
5:58500001-59000000,0.9925796221484954,0.7759228594636193,0.7678660846857146,1.1658142590533693,1.0133024913660797
5:59000001-59500000,0.9929940866279783,0.7639880703665167,0.7760282741758983,1.0455194334734643,1.0784316223731854
5:59500001-60000000,1.023612257303647,0.7814864248917592,0.7620559726731739,1.0230829539243924,1.0228288357183064
5:60000001-60500000,1.029772097552072,0.7528320682969588,0.774642899614292,1.034303724345078,1.015030268513635
5:60500001-61000000,0.9867995205251868,0.7786615631485101,0.7475527571880698,1.1036065209160129,1.0271023681511149
5:61000001-61500000,1.0331402684562094,0.7720348616826318,0.733000192590749,0.8909577251152705,0.9808898754214974
5:61500001-62000000,0.9769992115594759,0.7235815312268609,0.7149771334437022,1.0307672969593584,0.9832437281950636
5:62000001-62500000,1.013039687207897,0.7672623248854458,0.7010789894676561,0.9323599048152357,0.9785643722863387
5:62500001-63000000,,,,,
5:63000001-63500000,1.0418588704943863,0.7594444562684608,0.7205901109654985,0.9120048864749175,0.9586261800434381
5:63500001-64000000,0.9918554809402105,0.7451520712954197,0.71554845162607,0.9473894656865496,0.9851733220745673
5:64000001-64500000,1.0058143296700335,0.7533700858613194,0.7811058973316986,1.0911698447006262,1.069901887392399
5:64500001-65000000,0.98390062435003,0.7727425967084356,0.8629151711890231,1.043608083816053,1.0252241372973852
5:65000001-65500000,,,,,
5:65500001-66000000,1.02667638353899,0.7582190816275359,0.6998263386898012,0.9459058501626469,0.9965929459409096
5:66000001-66500000,0.9714382691118313,0.8111649040145131,0.817081819219574,1.1714938610420003,1.0419820010787917
5:66500001-67000000,0.9648592707715078,0.7780603145710172,0.7570221604029387,1.0407441187630164,1.029856248501489
5:67000001-67500000,0.9756898620253994,0.7004215379209083,0.6894407032626043,0.9412877984495684,0.975412995080434
5:67500001-68000000,1.0145343766942343,0.770098078217529,0.7860236278893505,1.1003423780620707,1.0342795297004
5:68000001-68500000,1.0248069638651445,0.7620325133065218,0.7939355988448386,0.9005543889161876,0.9714538826752455
5:68500001-69000000,,,,,
5:69000001-69500000,,,,,
5:69500001-70000000,,,,,
5:70000001-70500000,,,,,
5:70500001-71000000,,,,,
5:71000001-71500000,,,,,
5:71500001-72000000,,,,,
5:72000001-72500000,0.9711915377735612,0.7916618469114548,0.788220987294477,1.0395115113904367,1.0245980829964794
5:72500001-73000000,0.9870627926127656,0.7962834112023797,0.7986030746804427,0.9575858848843373,0.9925154871648235
5:73000001-73500000,0.9572624561966074,0.7520188634993927,0.7974271134035755,0.9967990420800833,0.9542830352382626
5:73500001-74000000,1.0342536811357528,0.7527687236158231,0.7483584770864938,1.0403579776249345,0.996909926032993
5:74000001-74500000,1.0045938583141736,0.7619546527789394,0.7647964742029991,1.0442885860282412,1.0273615301175645
5:74500001-75000000,0.9927748003111443,0.7802266422239059,0.7441442371001517,1.125246528936347,1.0392595410643357
5:75000001-75500000,1.031753598304894,0.7408304728009608,0.7256950763190103,0.9290936070143067,0.9615333672364195
5:75500001-76000000,0.9740154574424069,0.7888537408252904,0.7768994824562062,1.1526597089777975,1.099196795396055
5:76000001-76500000,1.023350273630601,0.7636605826197624,0.7227551331498498,1.0011795425809396,0.9658015010809056
5:76500001-77000000,0.9990032130705602,0.7555274128218645,0.7304053473233304,0.9762598804067176,0.9740249927146547
5:77000001-77500000,1.0151497570482289,0.7631750544132784,0.752441152898715,1.0809695134130388,1.0579020676410336
5:77500001-78000000,1.0367405263047793,0.7748606591105061,0.7599956291426883,1.072297905274096,1.0833732451623184
5:78000001-78500000,1.0218665026386258,0.7192469881241769,0.7074908644196426,0.9486565210890736,0.9770088701561787
5:78500001-79000000,1.025099163145365,0.6216001159897538,0.6673233908110758,0.9792152789975291,1.0039778254452152
5:79000001-79500000,1.0317700960434633,0.4924187742285679,0.47399647749910295,0.9539415215253043,1.0390742989867725
5:79500001-80000000,,,,,
5:80000001-80500000,1.021911218889653,0.5275941109658271,0.47895354627525977,1.0046533344448128,1.0004886045317718
5:80500001-81000000,0.9793909115175186,0.5299489870159922,0.49921550314482804,1.0700153272136914,1.0048003708281328
5:81000001-81500000,1.0042904421999246,0.5371081983868712,0.4681898895989309,1.0591879792846128,1.0645378662679557
5:81500001-82000000,1.0349281936531498,0.5213459219448733,0.47719752770416346,0.9648322929637042,1.0350239292138748
5:82000001-82500000,0.9590725667403259,0.5252173924607034,0.45876045274607546,1.0116901056800711,1.0413571370183472
5:82500001-83000000,0.9406054656886125,0.515243797702634,0.5056412383347685,1.0561603783191253,1.0258034258457072
5:83000001-83500000,1.0430341986886495,0.5361293858088176,0.47033180235135935,0.9376046292665501,0.9589650138163299
5:83500001-84000000,0.9912821279563412,0.523148710732193,0.5003080746776106,0.9976212034250901,0.9847757608078679
5:84000001-84500000,1.0682081338960103,0.5354915714020642,0.5290599165940739,0.9893500883453739,0.9896419407911587
5:84500001-85000000,1.0106378220391108,0.5446291489451877,0.4748379390047804,0.9439905952465509,0.9937272048835767
5:85000001-85500000,0.93978026444187,0.5334424636432414,0.5353974034523559,0.9138935729896879,0.994631120903862
5:85500001-86000000,0.9369114504289964,0.4952420826238081,0.42352084548325286,0.8713286364744298,0.9489964490631663
5:86000001-86500000,1.0210126950194844,0.5070004830737865,0.4909016445540897,1.0363175578926298,0.9872468712285147
5:86500001-87000000,1.0421068400762588,0.5305132555052755,0.4965937630326507,1.0553651000021849,1.0528874600241036
5:87000001-87500000,1.0032513255694386,0.5178912694934316,0.45920602633709895,0.9450546194366617,0.9611707554548305
5:87500001-88000000,1.027229059788417,0.5367185030193284,0.5218252572088052,1.0119118123287187,1.0186808003863845
5:88000001-88500000,0.9734703074381662,0.5042345828345799,0.4707797374012177,1.1769101386852552,1.0426069927090322
5:88500001-89000000,1.0109609555961325,0.5485283061373329,0.502392605677498,1.133548107676956,1.0758907340698614
5:89000001-89500000,0.9925237674205823,0.5424697312136584,0.49303075845483807,1.0003146006835912,1.0519704438011186
5:89500001-90000000,1.0006651095522687,0.5132102217155575,0.49446350710603254,0.9527839885674064,0.9781326785428576
5:90000001-90500000,0.9714861955516023,0.5343964404526605,0.5060928753045193,0.9846179972976716,1.051429824419464
5:90500001-91000000,1.0260650173238097,0.5597457106955811,0.5109397581084588,1.0245738152594035,1.0031967737696605
5:91000001-91500000,1.0120486197348195,0.5176606182181326,0.5012367207558985,0.9414152276134988,0.9419193519378952
5:91500001-92000000,1.0345574248824672,0.5493036741550575,0.4839277896855879,0.9455992952917811,0.9981054522962984
5:92000001-92500000,1.0009774209983597,0.5287727828830903,0.4816485967722467,0.9200048355991426,0.9651818366453676
5:92500001-93000000,1.0055969779009652,0.49847593878725804,0.45440767639861596,0.9043750149096798,0.9644031239230402
5:93000001-93500000,1.032381815919677,0.5268407128210337,0.49079249429088295,1.1331192133072037,1.1123508232117465
5:93500001-94000000,,,,,
5:94000001-94500000,1.022876004881772,0.5248493029636179,0.49201012306459535,1.2452478414273842,1.1013729761616657
5:94500001-95000000,1.0163727314972961,0.5035184475991943,0.5009401934644718,1.0556714423981808,1.073750454510139
5:95000001-95500000,0.954176395244031,0.5329327805863009,0.4821662823423595,1.138809127907266,1.0547008398833644
5:95500001-96000000,1.0327845840831957,0.5237313743663279,0.4472057400006736,1.021041184231761,1.0007162668155667
5:96000001-96500000,1.0218666134530945,0.5270128829156687,0.5340467518798628,1.2018248252386619,1.1077133133227284
5:96500001-97000000,,,,,
5:97000001-97500000,0.9757798336179786,0.4818580358257042,0.45014662924052984,0.9168586136086787,0.9579023530766795
5:97500001-98000000,,,,,
5:98000001-98500000,0.9907791779305131,0.5272649460012798,0.5052703963239162,1.0194266525121105,1.0543131248812225
5:98500001-99000000,0.9356847717771041,0.44379897209849395,0.5239487709365981,0.9161215970784088,0.9399501225582175
5:99000001-99500000,,,,,
